review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification,predicted_sentiment
Air Malta,airline,N Mardorio,2023-07-08,At the checkin in Vienna the clerk called Air Malta to check if I could travel with my sailing life jacket which contains a g CO cartridge He confirmed that Air Malta granted permission for this I then asked the checkin clerk to confirm with the captain that this was ok He came back to me say that the captain had given his permission I flew to Malta and my bag was not on the conveyor on arrival I found out two days later by sending my wife to Vienna Airport that security in Vienna found the CO cartridge and asked Air Malta if they can release it Air Malta declined and my bag was confiscated My wife managed to access the bag and after removing my life jacket the bag was flown to Malta Not only did Air Malta not honour their agreement to carry my bag but they did not inform me of what had happened To make things worse after trying more than times all day in fact to call Air Malta I did not succeed in getting any information I was never informed as to what had happened Without sending someone to Vienna airport at great inconvenience I would never have known what happened to my Bag,3.0,Positive,Negative,Positive,NEGATIVE,Negative,Neutral
Vientiane,airport,Mingxiu Huang,2016-06-21,Singapore to Luang Prabang via Vientiane As this is the capital airport of Laos my expectation was way better than this However I was very disappointed The terminal was dirty especially the toilet Upon arriving in Vientiane before heading to Luang Prabang the ground staff was unable to handle our group properly We waited for minutes just for the ground staff to bring us to the domestic terminal The domestic terminal is insanely small and dark and we experienced elactricity cut off while transiting for our returning flight back to Singapore,2.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Kolkata,airport,Sanjoy Das,2024-03-24,I arrived early in the morning from Singapore I had trouble locating my suitcase at the baggage claim as someone had taken off a color identifying tag that was wrapped all around it I had to wait for over an hour before noticing it as the last one left The worst experience was at the security check There were no lines and nobody to ask questions It was a major struggle to find trays but I finally managed After waiting for a good minutes the personnel just closed the security booth The passengers including me had to find another booth The security personnel were downright obnoxious It was a nightmare,1.0,Neutral,Positive,Neutral,NEGATIVE,Negative,Neutral
Central Mountain Air,airline,Cynthia George,2018-04-19,Prince George to Vancouver I thought to support a small business The free checked bag is cool as is going directly to Vancouver south where my car is parked however the min delay on a sunny day I dont like to complain but time is money We all want to get to our destination we shouldnt be delayed,6.0,Positive,Positive,Negative,NEGATIVE,Negative,Positive
Islamabad,airport,Halima Bibi,2021-01-22,Its really an embarrassing experience as a Pakistani I have no words as to how the staff at Islamabad Airport can take advantage of vulnerable people for a bit of extra money I may not be the only one who went through this experience I travelled with my family and we had people who required wheelchair service Upon arrival to the Departure section I asked a fellow staff member for assistance to show me where the Helpdesk was so I could get those wheelchairs This gentleman helped us to check in and showed us the way and as he was about to leave us with other men to push those wheelchairs to our flight he demanded money for the service What is this Does this man not get paid for his job And whats worse is that those two men took us to the waiting room and as we waited those men kicked up a fuss and also demanded money for their service What in the world is going on here They refused to take my family members on the wheelchair to board the flight until we paid them a certain sum of money This is beyond embarrassing how can anyone ask a disabled person for money for the service I am seriously concerned about the staff wage here something is not right Islamabad staff all get paid wages so why are they making a fuss for extra money What is the purpose of their role anyway I dont think they know We as customers shouldnt be paying your staff wage money for services Islamabad please take pride in your service and stop this begging for tips nonsense it is absolutely humiliating My family members did not ask for their disability and if it is an issue for your staff to do their basic job then I dont think they are right for the role Please sort your Team Islamabad airport will sink if your staff do not have basic principles to follow,3.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Avianca,airline,I Kaiser,2025-04-03,First ignore my request to change my flight so I was forced to buy a new one When I wanted fly back I was told at the airport that I couldnt use my return flight because I didnt use my first flight and Im not getting a refund I was stuck in San Juan having to pay for a fourth flight food taxi and hotel I had to call them for months and get rejected several times until I finally got my incomplete refund,1.0,Positive,Negative,Neutral,NEGATIVE,Negative,Positive
Santa Genoveva,airport,Simon Smith,2011-07-02,Through Goiania on a trip from Sao Paolo Small regional airport with surprisingly high number of flights on what appear to be only domestic routes Arrivals experience good walked from plane to terminal and out within minutes of leaving the plane On departure very straightforward I would recommend not going airside until necessary there are no facilities at all apart from one snack bar insufficient seating and very crowded as in fact the whole place was Easy to find a taxi There are plenty of cashpoints as well but these are outside the terminal on the kerbside road Also a small viewing gallery upstairs,4.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Barbados Grantley Adams,airport,10 reviewsJohn Rolfe,2016-05-19,Its fair to say that the departure experience is better than the arrivals which is a shame Our flight arrived just after a Virgin flight that meant a very long and hot queue at immigration Staff are very pleasant however Everyone had to go through the red channel and porters with trolleys seemed to have priority and hence kept jumping the queue The departure experience was much better check in was quick as was passport control and security everybody very polite Shops are very limited but good local rum only BD a litre,7.0,Positive,Positive,Neutral,NEGATIVE,Negative,Positive
T'Way Air,airline,Sharifuddin Mohamed Ali,2023-12-06,Kept on delaying but passengers were kept in the dark Announcements made only in Korean language til we have to ask ourselves what was going on when the flight will be departing etc Supposed to be a memorable family day trip to Jeju but got ruined at the end of the day Thanks to Tway,3.0,Positive,Negative,Negative,NEGATIVE,Negative,Neutral
Onur Air,airline,G Staranov,2018-05-17,Istanbul to Berlin Onur Air is the worst airline Ive travelled While youre standing in the line for checkin in the Ataturk airport there are security guys of this airline who check passports of random people they asked me about what I was doing in Turkey what do I do in Germany what is my profession how long did I stay etc After that they took a picture of my passport and my residence permit on their camera without any explanations this is violation of data privacy Regarding planes they are old and look very cheap inside legroom is so small you can barely fit your kneesand I am only cm high Crews English is so bad I didnt get anything they said during the flight Summary never again for any price Id better pay eur more for Turkish Airlines or any other alternative but wont go through this humiliation again,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Istanbul Sabiha Gökçen,airport,S Hareym,2025-03-10,First of all I dont understand how all the airport employees dont understand a word of English their car parking is a huge scam the sign shows one price however you will get charged almost triple the price if you did not read the extremely fine print in Turkish language at the bottom of the sign All I can say it an obvious scam and thats the last time I am using this airport,2.0,Positive,Negative,Neutral,NEGATIVE,Negative,Neutral
Himalaya Airlines,airline,H Kershan,2021-05-10,Being an Indian the only way to travel to Saudi Arabia during the COVID times is to spend days in some other country and than travel to Saudi Arabia after Quarantine i had selected Nepal as my Quarantine destination My company had booked the flight in Himalaya Airways on the th May i reached the airport after the quarantine while i was waiting in the queue to collect my boarding pass i was informed i cannot board the flight as this flight is only for Nepal and Saudi Citizens during the Covid times I was shocked why was this information not told while my company booked the Flight as during the booking it would have asked for Passport details I spoke to the Ground staff but they just said u cannot board the plane I asked them to show where exactly is it mentioned about Nationality they had no idea they did not respond at all I am still shocked at the unprofessional attitude of the ground staff I lost the ticket and my company lost the money,1.0,Negative,Negative,Neutral,NEGATIVE,Negative,Neutral
Dortmund,airport,T Basereva,2025-03-30,Absolutely horror experience They let you wait in the queue for more than hour with months old baby without stroller We asked twice if we please can go to the front and they told us we dont do this here you need to be in the queue In the security they obliged me to take out every single toy from My back pack and touched it,1.0,Positive,Negative,Neutral,NEGATIVE,Negative,Neutral
Vienna,airport,E Malenova,2024-07-12,It is a nice airport but I was shocked to discover you need euro coin to be able to use the luggage trolley I had luggages and I carried a toddler It was impossible to carry all my bags after picking them up and my child I asked a security person for advice or a fake coin eventually for help He told me to go to Exchange stand I explained None of my countries I live in uses Euros He said it is my problem If it wasnt for some Czech passengers who heard me talking Czech to my child and who offered their help I dont know what I would do Its incerdibly rude from the airport management to require coins to use the trolleys I havent experienced this on any other international airports Also the toilets for people with babies are always occupied by people without kids and there is only one such toilet I think your trolley system should be reconsidered As the current situation makes the travel experience for people with kids and many luggages simply horrible Not to mentiom the rude security employee,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Beijing Capital,airport,S Peele,2024-10-20,I have flown many times in many countries in Asia but Ive never seen such a high level of securitisation There are literally thousands of facial recognition cctv cameras watching you tracking what you do Staff were chasing foreign travellers and ordering them to remove their hats not in immigration or security just anywhere in the airport where they wanted to track you Foreign travellers arriving go to booths to be finger printed this is becoming more common in Asia Even to go through international transit you will have your face photographed and scanned into their systems Then once youre on board Air China flights all have state security agents dressed in black who walk up and down the flight carrying a camera Not to mention that the plane safety video has a whole section on how you should not commit a crime on board I will never return and I advise others not to,3.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Perpignan,airport,Patricia Dawson,2012-06-18,Never travel to Perpignan on a Sunday if you can help it There is only one bus no which goes about twice a day from the airport and shuttle buses which used to take you to Perpignan station no longer run at the moment I travelled in June You would have to check on this but they were not running when we were in Perpignan Be careful with taxis they run on a meter and are quite expensive We paid over euros to get to Collioures about half an hour drive we shared the cost with two other people who were going the same way During the week buses are much more frequent and perhaps the shuttle buses work during the peak season It would be easier to fly to Carcasonne transport seems to be better from there,5.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Air Arabia,airline,M Farzan,2024-05-06,I had an incredibly disappointing experience with Air Arabia one that I would never want to endure again The lack of sufficient information on their website regarding their cancellation policy was frustrating Despite their claim of free cancellation they imposed numerous hurdles when I attempted to cancel my booking two weeks prior to the flight This lack of transparency and the subsequent difficulties they placed in my path showcased a profound lack of respect and consideration for their customers Its deeply disappointing when an airline fails to uphold their promises and prioritize the needs of their passengers,2.0,Negative,Negative,Neutral,NEGATIVE,Negative,Positive
Shanghai Airlines,airline,25 reviewsAlain Kupferman,2023-08-15,Shanghai Airlines has the same level of quality as most mainland Chinese airlines an abysmal low one Old fashioned business class seats one of the worst meals I ever had in my long flying life indifferent crew the only positive point being the appropriate schedule,5.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Positive
Dresden,airport,11 reviewsK Edwards,2018-08-21,My flight arrived at around am The airport was dead yet bags took forever to come out The airport was clean though There was minimal signage,6.0,Neutral,Negative,Positive,NEGATIVE,Negative,Neutral
World2Fly,airline,Tarlan Ahmadov,2023-03-10,The flight was alright on time and service during the flight was good However afterwards communication with their customer support was the worst experience ever Simply the customer team brings shame to the company and I dont know if they have any supervisor over their team I asked for simple request but they refer each time new email or refuse to work via phone call and simply dont get the work done So Id not recommend anyone to use this airline as you are highly likely to engage with this terrible customer support team,1.0,Negative,Negative,Negative,Negative,Negative,Neutral
Taba,airport,Maureen Hurley,2008-10-08,There is not enough seating if two flights are departing within a short space of time The prices for snacks and drinks are exorbitant more expensive than London Gatwick The toilet facilities are appalling hold your breath and get out quick One outside a janitor gives a square of toilet paper and holds his hands out for a tip Would travel through this airport again but would be a lot more prepared,1.0,Neutral,Positive,Neutral,NEGATIVE,Negative,Neutral
Townsville,airport,J Harris,2018-10-26,I use this airport to get to and from work Flight at the start from Cairns and a flight from TSV to Cairns Because I just missed a flight to Cairns at I had to wait hrs for the next flight to Cairns with Qantas Cannot check my luggage in with Qantas as no one is there have to sit near the the strand cafe bar as there is not one shop outside of security to buy a book etc Would have to be one of the most boring airports ever Certainly about time the airport requires an upgrade,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
fastjet,airline,Dirk Oesterling,2019-03-02,I was supposed to fly from Johannesburg to Victoria Falls Two weeks before flying I received a message that all flights have been cancelled Until now I am waiting for a refund which I never received yet Dont fly this airline,1.0,Positive,Negative,Neutral,NEGATIVE,Negative,Neutral
SilkAir,airline,Steven Hume,2020-10-13,Concerned about the COVID safety of this flight Passengers were requested in English to board by seat row numbers eg etc which is sensible Unfortunately the majority of the passengers were young Khmer men who do not understand English The consequence was serious overcrowding in the tunnel I was trapped there shoulder to shoulder with other passengers for at least minutes To compound my concerns I understand that Khmer people returning to Cambodia are not required to obtain a COVID negative test prior to flying unlike foreigners such as myself In addition to the poor boarding process the plane was almost full and being a short haul flight the seats were small and close together Despite SilkAir being owned by Singapore airlines they gave not adopted the high standards operated by Singapore Airlines One must also question the wisdom of serving a meal where masks are of course removed on a flight with only a minute duration,2.0,Negative,Negative,Neutral,NEGATIVE,Negative,Neutral
Tel Aviv,airport,Scott Johnson,2023-04-30,Just to counterbalance the other reviews We had a am flight We arrived at the airport at and were completely through checkin and security by We checked luggage It would have been minutes faster with just carry on,10.0,Neutral,Positive,Neutral,NEGATIVE,Negative,Neutral
Shaheen Air,airline,S Rasheed,2015-08-06,I flew with Shaheen Air during Ramadan on international route Flight was comfortable and female crew was friendly Before iftar they served dates and juices and served dinner which was good biryani raita and cake also orange candy was nice touch There was a bad smell in the aircraft Hopefully next time they will use spray inside the aircraft for bad smell,7.0,Neutral,Positive,Positive,NEGATIVE,Negative,Positive
Agadir,airport,Nicola Hayter,2009-06-09,Service we have received has been very good for the size of the place Incoming there is a long wait but would rather be checked in and out correctly The gate numbers can be confusing if it is the first time you have flown out as they do change regularly,4.0,Positive,Negative,Neutral,NEGATIVE,Negative,Positive
Punta Cana,airport,Alex Palota,2022-03-13,People that work here seem more preoccupied with talking amongst themselves than paying attention to customers Although immigration has improved its processing of passengers there are still quirks Security procedures here are not lined up with US guidelines they took a pair of nose hair trimming scissors from me that had a round tip and not even in blade Just absurd Shops are expensive dollars for coffee from an automatic machine seems excessive,4.0,Negative,Positive,Neutral,NEGATIVE,Negative,Positive
Rogue Valley Medford,airport,Streb Lovell,2008-08-17,I love the Rogue Valley but thumbs down to this place at the moment They are building a new terminal to replace the dark and depressing thing they have now Unfortunately the parking lots and rental car lots are quite a long walk with all of the construction going on I struggled in F degree heat to take my bags from my rental car to the old terminal They do provide a rental car shuttle for rental car patrons One has no idea where to wait for the shuttle and he drove right by me The TSA staff seem to think they are running some sort of Vegasstyle comedy act the way they talk to you The restaurant is horribly overpricedget something to go at one of the many fastfood places on the way to the airport By the way the roads around the airport can be confusing and so are the signs,2.0,Negative,Negative,Neutral,NEGATIVE,Negative,Positive
Air India,airline,Anil Kapoor,2025-03-20,Failing miserably to do even an average job The way Air India operates on the ground DEL and in the air is disgusting Chaos at checkin counters people flocking to a single counter unbelievably only one counter at Row P and every ground staff member was pushing passengers to go to that particular counter Only one staff member to accommodate hundreds of travellers Nonfunctional display units and TV screens broken seats flying Maharaja was a ridiculous experience,3.0,Negative,Negative,Neutral,NEGATIVE,Negative,Neutral
Bamboo Airways,airline,C Paleno,2023-12-16,I was sceptical after reading the reviews but I could not be happier with the flight Staff were polite and attentive left on time and landed mins earlier Airplane was new and very clean I will use them again Only issue I had is the website that shows I know errors and had to call to ask for clarifications and also to receive the confirmation email,8.0,Positive,Negative,Positive,NEGATIVE,Negative,Positive
Hobart,airport,N Geeni,2018-04-20,The food and beverage selections are appalling For a state that has some amazing wineries and craft breweries there are no options to purchase any of these great things at the airport Come on promote and celebrate the amazing tourist potential of this state rather than sell bland mass produced selections Also this must be worse airport in Australia to charge your devices there must be only powerpoints hidden in really obscure places Very disappointed with this airport,1.0,Neutral,Positive,Positive,NEGATIVE,Negative,Neutral
Azul Airlines,airline,E Lee,2025-01-16,If you book a ticket from a OTA you may be subject to a tariff difference to be paid at checkin even though the ticket is confirmed and issued Ridiculous Airline tickets change all the time citing tariff difference is just a lame excuse,3.0,Negative,Negative,Neutral,NEGATIVE,Negative,Neutral
Pula,airport,W Norton,2018-10-04,Terrible customer service We needed help as we missed our flight The staff just shrugged and said I dont know what you do and were very rude Needs a lot of improvement and staff need to be taught how to talk to people with respect Will not be returning,2.0,Negative,Positive,Negative,NEGATIVE,Negative,Positive
Vienna,airport,Dharmendra Kumar,2024-06-15,It is extremely difficult to find your way around the airport due to lack of signages and there is no staff to help you They could have added direction signages every few meters Because of absence of signs You panic as you do not know where to go Toilets are very few Seating is very less Confused pax are milling about every where Lounges are not in the proper convenient places Duty free shopping is very limited and more expensive than even in other cities of Europe Dont expect to get any good duty free deal here,2.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
Shenzhen Airlines,airline,Adrian Pritchard,2025-01-06,I have never encountered a cabin crew who repeatedly tells me to be quiet because Im speaking too loudly until this flight It was a very noisy and old plane The passenger next to me and I started chatting This seemed to really annoy one member of the crew for some reason IFE was awful and consisted of a handful of very old films in Mandarin Food was ok prawns were an unusual choice for an airline The apple juice was either off or some kind of super budget brand Horrible,2.0,Neutral,Negative,Negative,NEGATIVE,Negative,Positive
Cochin,airport,T Bhari,2024-07-01,This airport and also some other Airports in India have draconian rules for entry to the airport by not letting before hours Exceptions are Bombay and Delhi with more than hours Imagine you are travelling by domestic flights or and need to catch an international flight at Cochin but you are not allowed before hrs Theres no seating arrangements outside rather you are at the mercy of mosquitoes and drenching sweat They claim to be one of the best international airport but these airports are not managed by keeping in mind about peopletravellers rather they want to enforce their colonial inherited rules I arrived exactly hours before my flight but I was stopped at the gate saying their system has not updated the entry for my flight He said I have to wait for to minutes outside When I asked he said to go and talk to the airport manager somewhere in a remote corner of airport I stood there waiting then finally he called me and advised that I should have patience and keep shut Gees this is how their airports are working Is it appropriate to say shame,3.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Little Rock,airport,R Brook,2008-01-24,The facelift is complete After years of construction everything appears to be complete LIT is smoke free so smokers must cross security and go to a covered outside area Several coffee shops and a mini food court were added however while several open early for early bird flights most close long before the last flights arrive A couple of little news stands and a book store was added but the gift shop is not on the secure side So if someone one that has a lay over must cross security to shop Free wireless internet has be added that can be accessed from almost any where between gates Overall not bad for a small airport,3.0,Neutral,Positive,Negative,NEGATIVE,Negative,Neutral
Havana,airport,Remberto Soa,2019-03-27,The service at this airport is terrible There are no towels papers in the restrooms and toilets dont flush In the liquors store I was charged a bottle of rum I didnt buy In the Bella Isla Cafetera they serve the hot coffee in thin plastic cups that burn your fingers In general the employees there are more interested in talking each others that in helping customers,2.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Air India1437 Reviews,airline,N Kajit,2025-03-18,The airport check in process is a nightmare The weighing machines at the check in counters have kg error I trust this is a planned scam I know this because all my bags were weighed more than the actual weight I had an international connection from New Delhi and when my bags wemore weighed again at the Delhi International airport they weighed kg less for each bag If the payment for excess baggage exceeds INR than the payment machine stops working and the passenger is asked to pay in cash Then the invoice printer stops working So at the end of the day you will be wrongly charged for excess baggage weight you will need to pay in cash and dont expect to get any receipts for the payment Being elite or business class customers will not change the unprofessional and frustrated attitude of the airport check in staff,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
Jeddah,airport,Nadim Khawaja,2025-02-28,Being a wheelchair user they wont let me have my own wheelchair at the gate and forced me to use airports clumsy wheelchair Then the assistant literally dumped me in middle of nowhere promising that someone else will come and push me to the immigration counters No on came for next minutes and I eventually started pushing myself which was extremely uncomfortable I saw a couple of assistance staff along the way who refused to help because they were going to assist passengers from another flight Not their fault because they were assigned a different job This was the most inhumane treatment I ever received Very disappointed by the whole experience,1.0,Negative,Negative,Positive,NEGATIVE,Negative,Neutral
Ontario,airport,S Grafton,2021-03-29,Well obviously no one reads this or even cares about it as nothing happens and my issues are similar to the ones everyone else is having Staff are extremely uncooperative and using language that is not understandable A person just said You alarmed as if we were supposed to know what that means Next thing we know is that they need to check our hands because we could be hiding something on our hands Next thing they say its just lotion or something Does the advanced technology that we use not tell the difference between harmful substance and lotion I know nothing will happen from this as no one even cares especially those from the airport but someone does need to care,1.0,Neutral,Positive,Neutral,NEGATIVE,Negative,Neutral
HiSky,airline,M Beale,2024-10-26,Flying with this company was an awful experience seats are so close that practically you breath on the neck of passenger in front of you staff quite cheeky and unable to offer reassurance to distress passengers who had to endure a long flight just to be told that they cannot land in cluj due to heavy fog we had to land in Bucharest and wait people were obviously very tired and staff didnt help not even with water when passengers asked Their answers were cheeky and dont know the meaning of politeness or costumer service manners,1.0,Negative,Negative,Negative,Negative,Negative,Neutral
Indianapolis,airport,D Barr,2023-07-24,stars every time for years and years First time for one star We are in B section and while waiting for our delayed flight to come in there is construction going on in the closed restaurant located in the middle of the airport Not a little but extremely loud mechanical tools sawing through metals and wood Dust coming over the protective walls causing coughing and eye irritation What were they thinking Hire a heavy metal band and throw in some flame throwers to match the noise in this airport There was nowhere to go unless we wanted to not hear our gate screaming over the deafening madness,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
Mumbai,airport,E Parter,2024-04-17,The staff is probably overworked The sentry security at the gates are rude At the security area they speak to you rudely asking you to remove your watches put your bags in separate bags etc I think a lesson in speaking politely is needed We understand you deal with an immense load of people but this is hospitality sector,7.0,Negative,Negative,Negative,Negative,Negative,Neutral
Tame Línea Aérea Del Ecuador,airline,G Dorlan,2018-06-09,Galapagos to Quito The worst airline ever We had to pay more for the ticket at Galapagos because we were not a Ecuadorian citizen All the international travelers had to pay extra The police were involved but they didnt do anything Customers service is terrible and nobody wants to talk to you in English,1.0,Negative,Negative,Negative,Negative,Negative,Neutral
Kuwait Airways,airline,A Laws,2023-10-03,Poor customer Service in flight For food There was only lamb available no chicken and not even veg But most irritating was that they were not apologetic and did not even serve me the tray which has got salad and dessert etc Totally ignored me I had to ask again for the other stuff to be served to me,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
Porter Airlines,airline,E Visser,2024-12-31,This case seems warranted as a warning to anyone with a disability and related service dog After calling Porter to report traveling with a service animal a month in advance submitting appropriate documentation and being approved to travel with said dog I arrived at the Toronto airport to check in and was told no service dog was on record I provided my printed documentation which was scoured for the next minutes Finally the check in assistant approved my paperwork and added a service dog to my reservation They checked my bags printed my boarding passes and we proceeded to the gate to wait for boarding to begin When the gate attendant scanned my ticket I was moved to the side so Porter could finish boarding Porter employees then proceeded to close the gate and inform me I was barred from boarding the flight because my service dog was not documented Considering we fly together on flights a year I thought there must be some mistake Much to my dismay Porter both gate attendant and disability help line told me they couldnt point me in the direction of assistance refund me or help me in any way shape or form beyond their toll free customer service number hr estimated hold time They said they didnt have my documentation in their call center so I was not allowed to fly I was instructed to go back out of TSA security pick up my checked bags on a carrousel and wait hours after resubmitting my service dogs paperwork to try and rebook Sweat tears and hours later AirCanada got me a flight on the spot accepted the same paperwork and did not discriminate against me for having a disability which requires me to travel with an animal trained to attend to my medical needs,1.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Jetstar Japan,airline,P Geere,2024-01-31,Website ok for booking Check in and bag drop ok Boarded late seats were non reclining and legroom ok fi you are small but at really cramped Flight left over minutes late You get what you pay for and I didnt pay too much,5.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Dusseldorf,airport,H Marissa,2025-01-15,This is not the first time flying from and to Dusseldorf but everytime and also today we need to wait extremely long to get our luggage Today it took over hours to get it I have trackers in our suitcases and I saw that they were already in the back for a long time Except our stroller so we now already waiting for two hours for a stroller Which is one of the first things you need as a parent traveling Its really ridiculous Hire some more people for in the back,3.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
ASKY Airlines,airline,Ange Asanzi,2023-01-01,My flight got canceled without any notice and they did not care at all or even apologize They changed my itinerary and refused to pick up my call on their so call called WhatsApp call Center This is the worst airline ever please do not fly with them ever They have no respect for their clients,1.0,Negative,Negative,Neutral,NEGATIVE,Negative,Neutral
Mombasa,airport,Grahame Tate,2013-12-23,Typical African airport After you go through the first bag security there is a long hot wait to get checked in When you make it to the check in desk be prepared to be ripped off my advice is ask to see a supervisor or ask for the test certificate of the scales Dont waste your time thinking you can go have a smoke in departures as they charge shillings to get to the smoking room after that just another security check and a bag search Bear in mind once through that there are no toilets either Kenya has so much to offer pity they cant get it right,0.0,Neutral,Positive,Neutral,NEGATIVE,Negative,Neutral
Tropic Air Belize,airline,W Chen,2023-07-02,There is not a lot of options besides Tropic air or Maya Island Air for local travel in Belize Ive flown both and I would say that Tropic Air was a disappointment I booked a flight with family from Belize City to Dangriga and was dropped off at Placencia Tropic Air said that they could not land in Dangriga due to issues with the airport at that time Tropic Air could not schedule another flight that day due to no other scheduled flights leaving that day but it was only pm so does the airport only run for half a day Also Tropic Air did not offer another flight the following day so my family was basically stranded in Palencia My familys minute flight from Belize City to Dangriga turned into hour ordeal to get to Dangriga minute flight to Placencia hour at the Placencia airport trying to figure out how to get to Dangriga hour bus ride to Dangriga We did ask for a refund for that portion of the flight because we paid for a flight to Dangriga but Tropic Air refused as we did fly in their plane regardless of where we intended to go In the end we spent more than hour more on transportation cancelled paid reservations from being late paid for additional bus fare and were refused a refund from Tropic Air Tropic Air is not a reputable business as they will take your money without fulfilling their obligation to transport you to your destination They can literally drop you off anywhere and still take your money because they only care that you got on the plane,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
Maun,airport,G Ward,2021-10-03,My fiancee and I flew in from Cape Town and had a hour layover at this airport prior to taking our next flight to our first bush camp in Kanana So we strolled outside to do some souvenir shopping and get some refreshments at the cafe just outside the airport On the way there I stopped at the smokers hut and had a cigarette Obviously I pulled my mask down in order to smoke When I finished I threw my cigarette butt away in the provided trash can and adjusted a few items in my backpack about seconds had passed bw my throwing away my cigarette butt and thats when Maun airport police officer approached me He rudely asked Why are you not wearing your mask I replied I just finished a cigarette He even more rudely said to me And that is your defense I replied Well it is my reason I pulled the mask up he scowled at me I expect this sort of behavior when I go to the post office or to renew my drivers license but I would imagine the city of Maun the airport and definitely the many bush camps in the region largely benefit from tourism that comes to the area and those tourists do have a choice One disgruntled mans actions will harm an entire region and people and that would be a shame,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,Neutral
HK Express,airline,Martin Dodd,2024-08-09,This airline must be avoided at all costs I made a mistake in the name and within minutes of noticing the mistake I phoned HK Express They told me I had to pay pesos for the change despite the speed at which I noticed the mistake Next the website did not accept my credit card if this was not bad enough they then wanted me to read my details over the phone The airline drama did not end here when checking in the hand luggage could not have wheels This is a low cost airline with low cost morals even on appealing the cost I was charged,1.0,Positive,Negative,Negative,NEGATIVE,Negative,Neutral
Dusseldorf,airport,T Vashenko,2023-08-26,We were flying to Larnaca from Prague and had a connecting flight through Dusseldorf We arrived on time everything was OK as we didnt expect anything negative First surprise was that in order to pass the passport control you needed to take the stairs and no elevator available nearby so we had to carry our bags The passport control was OK and then we had to take bother stairs down but we kind of got used already to the comfort provided by the airport Finally we found our gate and decided to get some snack The only tiny little counter with brezels and only sparkling water was not working The coffee machine was out of order too There was a notice that the next snack stand was nearby by it was not true in this area around gates A and it was the only one There was also a machine that was supposed to be selling drinks but it was out of order as well I would not be surprised if the lavatory would be unavailable as well So we spent nice hours waiting for our connecting flight and I will make sure not to get tickets through this airport anymore Weve never experienced anything like this before I would be glad to read some positive review about this airport one day But I doubt it could happen,2.0,Positive,Positive,Neutral,NEGATIVE,Negative,Neutral
Blu-express,airline,Ben McDonald,2012-08-30,On August my flight from Catania to Rome was scheduled for am but delayed initially till am then two more times until and again until am Ground Staff provided no explanation and were totally unhelpful Boarding the plane was a frustrating experience with only two buses provided to take the passengers out to the plane requiring four trips to move the passengers to the tarmac causing further delay when the flight finally opened Once on board it took an inordinate amount of time to seat passengers due to the airlines unallocated seating policy as passengers were moved removed and moved again for o apparent reason We eventually took off at arriving in Rome too late to catch connecting flights to England All in all a very negative frustrating and unsatisfactory experience and one which will ensure I never fly Blu express ever again Whatever value for money offered by low cost fares is more than offset in inconvenience and not getting to your destination on time,0.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
John Wayne,airport,J Desta,2012-05-15,The Airport is one of the easiest to get in and out of The only problem the airport has is in planning and building a convenient location for taxi transportation This problem did prevail when the airport was built There was no taxi designated location The one the taxis are situated now was an improvised one out of necessity Once again with the addition of terminal C which is far away from the present taxi stand is too far for seniors and others Something has to be done to improve this,8.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
Jin Air,airline,Alessandro Giugia,2024-06-25,Really bad experience One hour late minutes in a bus waiting to enter in the plane never again Avoid this Company the customer Is not important for them,1.0,Negative,Negative,Negative,Negative,Negative,Positive
Laudamotion,airline,P Gough,2020-01-23,Dusseldorf to Alicante Two and a half hours late due to late incoming aircraft excuse but then we had to stand for at least three minutes in the rain on the steps to the aircraft I ordered coffee and snacks for my group and when I tried to pay by credit card was told the the machine didnt work Could have told me before I ordered No milk and sugar was given I like it black and bitter anyway but the rest of the group asked for some My coffee was only half full and after waiting five minutes I pressed the service button and asked for it to be filled It was and I was told not to press the service button again unless it was an emergency I never heard that before The milk and sugar for the rest of the group never came,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,Neutral
